ra,dec,classe,B-V,FeH,LogG,TEff,g,i,r,u,z,subclasse,redshift,Espectro_Tipo
19.173454,-10.733497,STAR,0.0,-1.5,4.0,6000.0,95.792007,156.078979,138.39446999999998,54.741928,160.09973100000005,F5,-0.0001769607,F
19.245147,-10.375129,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.802685,50.910854,8.221739999999999,0.13318,123.65876000000002,M5,-2.713735e-05,M
19.141847,-10.536118,STAR,0.476,-0.27,4.212,5991.0,0.075759,0.463338,0.124938,0.140079,2.148402,L9,-0.001049269,L
18.752851,-10.2095,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.562053,76.783905,6.379785,0.936288,242.139664,M7,2.80318e-05,M
18.467793,-10.112323,STAR,1.633,-0.54,1.64,3710.0,0.218491,15.420217999999998,1.758302,1.395462,46.36920900000001,M7,2.716185e-05,M
18.516588,-10.268732,STAR,0.0,-1.0,4.0,6000.0,87.81716899999998,152.46641499999996,133.769928,42.587311,157.24125700000005,G0,-0.0006482305,G
7.759796700000001,-11.224316,STAR,0.983,-0.39,4.414,4576.0,3.29566,10.911262,7.644377,1.367632,12.100695,K3,-0.0004292826,K
16.390707,-9.8884013,STAR,1.633,-0.57,1.49,3714.0,0.930676,21.90472,3.748541,1.071299,54.444675,M6,-0.0001609401,M
16.10053,-10.019408,STAR,1.633,-0.57,1.49,3714.0,4.1509,124.893967,19.99329,-0.811541,313.5805660000001,M6,-0.0001454365,M
135.54091,45.056633000000005,STAR,1.3630000000000002,0.17,4.232,3900.0,3.405075,21.929892,12.288258,1.577826,31.777586,M0,4.180558e-05,M
135.58282,45.140344,STAR,1.3630000000000002,0.17,4.232,3900.0,1.574446,16.969625,8.541817,0.385065,25.013651,M0,-0.0001417112,M
135.46634,45.181412,STAR,1.069,-0.28,4.64,4382.0,51.166302,200.65538,143.769958,7.276627,236.907471,K5,-6.424556999999999e-05,K
135.32365,45.737232,STAR,0.6,-0.45,4.5,5630.0,166.90715,268.321472,246.669876,66.609413,274.440674,F9,-4.754835e-06,F
135.21233,45.493495,STAR,1.474,0.6,4.8,3705.0,0.307081,4.265032,1.847401,-0.26129,8.200874,M1,-0.00010877,M
135.73432,45.390386,STAR,1.41,-0.06,4.165,3858.0,71.378304,505.863312,263.76419100000004,6.382396,696.549805,M0,2.211366e-05,M
135.27448,45.434656,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.477996,25.164068,7.079372,-0.222654,49.337662,M4,0.0001802281,M
135.18441,45.433617,STAR,1.474,0.6,4.8,3705.0,3.203015,29.341564,13.595743,0.022514,45.797462,M1,-7.80758e-05,M
135.20326,45.394729999999996,STAR,1.038,0.07,4.251,4528.0,50.724838,178.42799399999996,133.33046000000002,8.660539,203.239502,K5,-0.0001609162,K
135.23641,45.439014,STAR,1.474,0.6,4.8,3705.0,0.5188619999999999,9.444911,3.784611,0.453029,12.742786,M2,0.0001158883,M
135.24638000000002,45.417873,STAR,1.5019999999999998,-0.2,4.89,3717.0,39.347679,346.929169,144.894821,8.425666,542.11676,M2,-2.7726350000000006e-05,M
135.20654,45.449026,STAR,1.069,-0.28,4.64,4382.0,79.415634,306.300079,219.560226,12.449173,359.544769,K5,2.480546e-05,K
135.49686,45.514161,STAR,1.5019999999999998,-0.2,4.89,3717.0,119.54332,1093.67017,440.945892,18.741737,1746.43713,M2,-1.905005e-05,M
135.65698999999998,45.126243,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.627121,15.835746,4.645411,-0.230815,28.277555,M4,6.670378e-05,M
135.77995,45.357675,STAR,1.069,-0.28,4.64,4382.0,12.3702,52.239933,37.764561,0.630536,57.394802,K5,-9.388664e-06,K
135.73227,45.374619,STAR,1.367,0.16,4.088,3969.0,12.024337,80.67609399999998,49.08461,-0.29333400000000004,99.365341,K7,4.002924e-05,K
135.70016,45.368264,STAR,1.5019999999999998,-0.2,4.89,3717.0,9.256973,248.144012,46.464172,1.009564,589.760315,M5,-1.674151e-05,M
135.76307,45.286112,STAR,0.674,0.03,4.387,5480.0,269.902496,444.480652,406.576569,102.770409,449.462341,F9,-6.090461e-05,F
135.79214,45.321290000000005,STAR,1.41,-0.06,4.165,3858.0,20.102451,145.011353,83.831009,3.299847,187.180527,M0,2.664746e-05,M
135.65588,45.145068,STAR,1.354,-0.36,4.5,3962.0,61.376476,269.843811,186.489395,7.039259,320.348328,K7,-5.023807e-05,K
135.77017,45.325688,STAR,1.5019999999999998,-0.2,4.89,3717.0,2.692483,63.218361,13.910472,0.335121,138.89726299999998,M5,0.0001043428,M
136.90698999999998,45.159926,STAR,1.5019999999999998,-0.2,4.89,3717.0,-0.955471,32.117058,1.017723,-0.020302,152.840363,M9,2.035936e-05,M
136.92342,45.213526,STAR,0.0,-1.0,4.0,7500.0,30.612839,35.70664199999999,35.76939799999999,20.580263,34.843716,A0,8.396131e-05,A
165.85186000000002,36.120943,STAR,0.45,-1.29,4.03,6000.0,1.482719,21.230659,6.001836,0.092898,42.80810200000001,M5III (221615),0.0001061529,M
165.66965,37.13087,STAR,0.456,-0.29,4.12,6163.0,0.928543,10.489094,3.405123,-0.33036,19.829229,M5III (221615),-1.527184e-05,M
165.55851,35.693540000000006,STAR,1.3630000000000002,0.17,4.232,3900.0,13.574612,13.665104,14.480515,7.830577000000001,12.288161,A1III (225180),-0.00033183370000000004,A
165.3438,36.79163,STAR,0.895,0.25,2.65,5063.0,3.687495,5.340239,4.782581,1.998158,5.238783,B5 (338529),5.539233e-05,B
165.33238,36.809775,STAR,1.474,0.6,4.8,3705.0,28.443392,46.036026,40.57933,14.84615,47.553608,F3/F5V (30743),0.0002356389,F
165.26613999999998,35.934773,STAR,0.647,-2.32,1.32,4949.0,3.550299,4.189143,4.219103,2.461565,3.705748,A2II (39866),-0.000241552,A
164.38468999999998,38.18678,STAR,0.18,-2.09,2.497,6537.0,4.168186,7.118361,6.3311480000000016,2.505424,7.288494999999998,F8V (30562),-8.520036e-05,F
164.2214,38.966923,STAR,0.456,-0.29,4.12,6163.0,0.500401,12.405799,2.528834,0.232598,28.959703,M5III (221615),-0.0001513661,M
138.25056,47.483078000000006,STAR,0.722,0.31,4.28,5501.0,414.646576,769.899231,685.925659,126.357307,795.3105469999998,F9,-0.0001565492,F
138.30256,47.432990000000004,STAR,1.354,-0.36,4.5,3962.0,22.064371,131.933685,78.378662,3.011058,170.419479,K7,-0.0002255177,K
138.17601000000002,47.574513,STAR,1.354,-0.36,4.5,3962.0,5.056351,25.637091,16.505547,2.444168,33.076702000000004,K7,-0.0001773839,K
138.15798999999998,47.439933,STAR,0.0,-1.0,4.0,6000.0,251.791534,397.451813,355.726318,147.784836,413.235413,F5,-0.0001096135,F
138.23998999999998,47.545362,STAR,0.0,-2.0,4.0,7000.0,22.491034,26.465919,26.327259,15.975904000000002,25.65383,A0,0.0003692798,A
138.43245,47.3004,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.4602890000000001,7.665616,2.134769,0.40805,14.757343,M3,2.489266e-06,M
138.47845,48.328765999999995,STAR,0.0,-2.5,4.0,6500.0,267.207001,340.536591,328.591492,187.148392,338.399261,A0,-0.0003786468,A
138.52571,47.772271,STAR,1.099,-0.07,4.307,4505.0,200.525681,712.63501,525.295837,28.402325,821.7598879999998,K5,-0.0001211148,K
138.48025,47.457236,STAR,0.8109999999999999,-0.16,4.45,5059.0,14.686879,34.077961,27.10413,3.720419,37.154919,F9,-0.0002689665,F
138.5038,47.456074,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.756227,25.153265,7.49333,0.574804,46.411842,M3,-4.407287e-05,M
14.726020000000002,-10.61571,STAR,0.0,-1.0,4.0,6000.0,442.636414,702.582397,627.3294070000002,228.25351,731.506042,F2,2.254063e-06,F
14.637595999999998,-11.059784,STAR,1.491,-0.04,4.958,3980.0,1.670047,22.867434,8.287293,0.105723,39.331486,M2V,0.0002877255,M
14.408435999999998,-10.676561999999999,STAR,1.491,-0.04,4.958,3980.0,30.972166,265.16629,116.703575,6.25945,406.704468,M1,-5.887224000000001e-05,M
25.417948000000003,-10.06531,STAR,0.0,0.0,4.0,4000.0,2.694209,24.823238,14.067403,0.725634,33.921505,Carbon,0.0002886076,C
10.600430000000001,-9.6708626,STAR,1.5019999999999998,-0.2,4.89,3717.0,5.604888,97.19725,21.291765,0.715587,212.38542200000003,M4,3.996548e-05,M
10.777460000000001,-9.322271,STAR,0.0,-2.0,4.0,6000.0,74.842812,111.347084,101.073105,48.442703,113.603569,F5,-0.0002443772,F
164.55114,39.31714,STAR,1.474,0.6,4.8,3705.0,142.553421,84.360687,108.844223,108.100723,65.29641,B9Vn (177756),-0.0002261023,B
164.21742,39.193207,STAR,0.45,-1.29,4.03,6000.0,3.969853,65.121887,17.406679,0.5337109999999999,134.876999,M5III (221615),7.283071e-06,M
164.29631,39.019921000000004,STAR,1.474,0.6,4.8,3705.0,121.578384,195.205688,175.279846,52.57650400000001,197.837646,F3/F5V (30743),0.0003763274,F
163.98438000000002,39.215594,STAR,0.588,-0.05,4.37,5820.0,2.455142,4.0819790000000005,3.734733,1.181265,3.843183,G8V (75732),-0.0001738113,G
164.1097,39.302377,STAR,1.474,0.6,4.8,3705.0,30.096199,46.11739,41.55875,15.874225,46.668152,F3/F5V (30743),0.0002854017,F
12.903485,-10.841031,STAR,1.069,-0.28,4.64,4382.0,12.791401,54.008034,36.89542,1.948527,66.888733,K5,-5.784004e-05,K
161.15811000000002,40.929012,STAR,1.3630000000000002,0.17,4.232,3900.0,17.198227,14.133393,16.063582999999998,14.608617,11.871889,WDcooler,-2.293354e-05,W
161.09725,41.85567,STAR,1.474,0.6,4.8,3705.0,40.160355,64.835464,57.12366899999999,21.062731,68.121849,F3/F5V (30743),-0.0004242175,F
161.02528,40.975764,STAR,1.3230000000000002,-0.33,1.93,4547.0,2.750409,2.238858,2.707421,2.4955580000000004,1.867913,WDcooler,-5.236237e-05,W
160.61401999999998,41.877301,STAR,1.474,0.6,4.8,3705.0,75.997452,103.754387,97.018509,40.72591,103.814171,F0IV (81937),-0.0001910713,F
254.78905,27.566821,STAR,0.0,-1.5,4.0,6500.0,7.943051,13.059754,11.298022,5.050264,13.034673,F5,-0.0008857705,F
254.35723,28.054809000000002,STAR,0.0,0.0,4.0,6000.0,4.554743,7.381216999999999,6.517753,2.879482,7.650276,F5,-0.0003357835,F
254.43903999999998,27.921793,STAR,0.983,-0.39,4.414,4576.0,37.109417,111.930145,82.43804200000002,7.441735,130.459045,K3,-0.0003350596,K
254.23062000000002,27.846884000000003,STAR,0.6920000000000001,-0.71,4.62,5285.0,25.454523,57.72114200000001,46.354404,7.6287600000000015,62.810894,F9,-0.0001002444,F
254.41294,28.107263,STAR,0.0,-1.5,4.0,6000.0,48.769405,83.706688,71.746025,27.527262,87.863251,F5,-0.0001223347,F
254.30611000000002,27.839946,STAR,0.0,-1.5,4.0,7500.0,36.653778,35.59729799999999,36.725826,23.442192,33.663864000000004,A0,-0.0009953231,A
254.28875,28.193334999999998,STAR,0.0,-2.5,4.0,6500.0,27.730131,41.178085,36.832592,17.22188,40.270939,A0,-0.0009947459,A
254.25664,28.143591999999998,STAR,0.561,-0.6,4.42,5659.0,26.401285,52.869698,43.056461,11.425724,55.196297,G2,-0.0002200413,G
254.44815,28.291559000000003,STAR,0.7170000000000001,-0.04,4.5,5426.0,16.122401999999994,36.172501,28.453302,6.388961,37.021336,F9,-0.0002019153,F
254.11866,28.315952000000003,STAR,0.6,-0.45,4.5,5630.0,138.938812,261.805969,222.44986,53.967735,274.362396,F9,-9.118857e-06,F
254.39435,27.818355,STAR,0.0,-2.0,4.0,6000.0,13.783985,23.510416,20.006678,8.120577,22.515333,F5,-0.001088874,F
254.40223999999998,28.299825,STAR,0.0,-2.0,4.0,6000.0,32.759701,50.932186,44.564182,19.74177,51.313431,F5,-0.0005413219,F
254.22862999999998,28.040840999999997,STAR,0.0,-2.0,4.0,6500.0,24.540136,36.433872,32.820865999999995,13.790257999999998,35.568443,A0,-0.001589012,A
254.42941000000002,28.181673999999997,STAR,0.621,-1.7,4.49,5405.0,7.391253,12.589918,10.997732,3.180487,11.619111,F5,-0.0008404239,F
254.51656,29.367459000000004,STAR,0.6,-0.45,4.5,5630.0,8.206187,19.533457,15.205934,3.4712160000000005,23.883093,F9,-0.0003824332,F
254.76762999999997,29.3528,STAR,0.6920000000000001,-0.71,4.62,5285.0,5.300073,12.833513,9.828251,1.4775790000000002,15.544683,F9,-0.0004384427,F
254.56452000000002,29.06682,STAR,0.6,-0.45,4.5,5630.0,125.529053,222.527069,192.90889,50.434731,233.060898,F9,-0.0001075301,F
254.57398999999998,29.173545,STAR,0.116,0.06,4.287,7652.0,35.072289000000005,23.654633,29.059477,24.590889,18.223343,WD,-0.0001119088,W
254.50791,29.054921999999998,STAR,0.6920000000000001,-0.71,4.62,5285.0,26.68557,53.075817,44.98682,8.644641,54.596588,F9,-8.642158999999999e-05,F
254.55552999999998,29.319868,STAR,0.235,-0.26,3.986,7439.0,8.28073,6.730142999999999,7.844769,4.888155,4.030135,WD,-0.001105246,W
18.053964999999998,-10.146592,STAR,0.605,0.14,3.89,5807.0,-0.201079,5.51828,0.394436,-1.112954,20.289124,M8,5.490001e-05,M
18.204967,-10.157997,STAR,0.0,-2.0,4.0,7500.0,107.821701,107.839546,112.863937,65.73284100000001,101.218361,A0,-0.0001114965,A
143.68168,48.875462,STAR,0.4970000000000001,-0.85,3.89,5830.0,37.487724,59.963627,53.306408,19.501678,60.944054,F5,-0.0001902946,F
143.03056,49.452863,STAR,-0.199,0.09,2.924,9899.0,0.156314,4.681205,0.384333,0.182799,20.330351,M9,8.972128e-06,M
142.96254,49.35262,STAR,0.0,-1.0,4.0,9500.0,259.457916,187.558792,218.126968,193.547623,173.13562,A0,0.0001958589,A
143.06177,49.848542,STAR,0.063,-1.62,4.184,6890.0,82.10593399999998,140.788895,122.690224,46.27433,147.255569,F9,3.233946e-05,F
143.29377,49.539401,STAR,0.0,-1.0,4.0,8500.0,130.59541299999998,117.451096,125.948326,85.167625,111.23431399999998,A0,0.0005854998999999999,A
142.92493000000002,49.687509999999996,STAR,0.0,-1.0,4.0,6000.0,256.371338,391.826538,356.7350160000001,133.610184,400.592407,F2,-0.0002939011,F
143.1415,49.032731,STAR,0.7040000000000001,-0.76,4.49,5320.0,48.132084000000006,103.014229,83.396233,21.552809,113.788528,F9,0.0005203934,F
143.1673,49.030083000000005,STAR,0.8190000000000001,-0.17,4.43,5169.0,121.148216,291.17099,232.979889,32.143929,323.235535,K1,5.457552e-05,K
142.48418999999998,49.824248,STAR,0.0,-2.5,4.0,7500.0,385.145691,380.139404,396.714447,289.139587,365.753052,A0,-0.0003796063,A
142.63709,49.440987,STAR,1.5019999999999998,-0.2,4.89,3717.0,15.147901999999998,183.388565,67.154442,3.020361,300.662109,M3,-0.0001986405,M
142.81531999999999,49.417955,STAR,0.95,-0.12,4.409,4775.0,306.696442,763.533508,615.0318599999998,67.063988,845.0533449999998,K3,-0.0002380075,K
142.8565,49.475035999999996,STAR,1.633,-0.57,1.49,3714.0,0.421823,6.6329699999999985,1.732586,0.27665300000000004,13.197296,M5,-2.736599e-05,M
162.68823999999998,36.06912,STAR,1.474,0.6,4.8,3705.0,10.477053,10.607831,11.16456,5.256614,9.482899,F0Ib (36673),-1.2277830000000003e-05,F
162.79166999999998,36.117064,STAR,0.647,-2.32,1.32,4949.0,2.98877,2.65733,3.045284,2.316819,2.426929,CV,0.0001503213,C
12.684163999999999,-10.098681,STAR,0.983,-0.39,4.414,4576.0,4.1766440000000005,12.996091,9.425661,1.380938,14.618423000000002,K3,0.0001351244,K
12.496037,-10.228464,STAR,0.0,-1.5,4.0,6000.0,55.964897,84.39676700000003,75.21637700000002,33.956276,87.11238900000002,F5,-0.0003330755,F
12.329499,-9.0563009,STAR,0.621,0.15,4.44,5771.0,2.375449,6.72157,5.020669,-0.714816,7.748053,CV,0.0019626820000000003,C
146.77354,50.178554,STAR,0.0,-2.5,4.0,7000.0,34.607929,39.865101,39.513458,25.597076,40.61414,A0,-0.001025941,A
146.69047,50.511117999999996,STAR,0.983,-0.39,4.414,4576.0,2.177754,8.417357,6.340143,0.260941,11.058553,K5,0.0001111224,K
146.72525,50.307829,STAR,0.0,-1.5,4.0,6000.0,27.556988,43.612343,38.823975,15.076647,47.702137,F5,-0.0003546196,F
145.99924,51.050290000000004,STAR,1.354,-0.36,4.5,3962.0,9.505355,75.698166,43.089165,1.282346,102.307999,M0V,-0.0006156648,M
146.07806000000002,51.157195,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.165071,7.285474000000002,1.7642830000000005,-0.005874781999999999,14.258991,M3,6.011045999999999e-05,M
145.96582,51.043591,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.915055,10.63884,3.467436,0.6765,18.770113,M3,-0.0003612703,M
146.47992,50.643468,STAR,1.069,-0.28,4.64,4382.0,13.549647,58.891979000000006,41.023792,0.2099,70.374443,K5,-6.717781999999999e-05,K
146.40399,50.052613,STAR,0.95,-0.12,4.409,4775.0,454.94751,1132.61511,902.543518,76.257385,1250.44092,K1,-0.0001837824,K
146.40226,49.915125,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.7222729999999999,29.344231,5.036288,-0.273382,69.67057,M5,0.0001255094,M
146.29818,50.537365,STAR,0.0,0.0,4.0,4000.0,7.216748,39.957497,27.488407,-0.788636,50.144604,Carbon,0.0003084102,C
146.44156999999998,50.489303,STAR,0.0,-1.0,4.0,7500.0,98.742859,101.135643,104.175583,57.510708,95.36245,A0,-0.00033213110000000003,A
145.75724,51.032947,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.333905,13.135839,1.850016,0.500744,39.35461,M7,-2.75367e-05,M
145.18272,51.041688,STAR,1.41,-0.06,4.165,3858.0,2.137351,23.346931,10.909473,0.772979,34.065487,M0V,-0.0006953747,M
165.39413000000002,36.440802000000005,STAR,0.647,-2.32,1.32,4949.0,0.968211,10.106983,3.380634,0.505426,19.474148,M4.5:III (123657),-5.517055e-05,M
165.19038,37.028332,STAR,0.605,0.14,3.89,5807.0,1.287642,9.088888,4.241468,0.512987,14.72378,M1 (204445),0.0002691252,M
165.18348999999998,37.009939,STAR,0.895,0.25,2.65,5063.0,0.135321,7.214877,0.6278279999999999,0.16933099999999998,37.430439,Ldwarf,-7.21074e-05,L
165.13223,37.045457,STAR,0.539,-1.08,4.37,5373.0,3.407903,4.8522110000000005,4.576711,2.710512,5.032276,CV,0.0004342454,C
15.006855999999999,-8.8030684,STAR,0.446,-1.05,4.41,5895.0,53.260815,104.739502,85.482613,28.827246,116.049797,F5,-0.0003336029,F
15.0605,-8.99939,STAR,0.0,-2.0,4.0,7500.0,41.278217,41.41711,42.965637,30.043934000000004,40.713432,A0,-0.00028334080000000004,A
138.65145,47.887415999999995,STAR,0.8109999999999999,-0.16,4.45,5059.0,89.348213,211.729492,171.144257,19.719229,233.184311,K1,-0.0001603307,K
138.87566999999999,47.693921,STAR,1.5019999999999998,-0.2,4.89,3717.0,24.073229,269.302032,95.063667,2.509586,454.955994,M3,-1.439254e-05,M
139.05955,47.094296,STAR,0.0,0.0,4.0,6000.0,24.510546,31.913942,30.454502,19.446445,32.290592,CV,0.0006754142,C
139.15823999999998,47.167753000000005,STAR,0.0,0.0,4.0,6000.0,41.482891,69.897408,61.356422,20.881638,75.807289,F5,-0.0002357659,F
138.99853000000002,47.108672,STAR,0.0,-2.5,4.0,6000.0,62.470478,98.303413,87.205917,39.908726,102.143456,F5,6.802951999999999e-05,F
142.29631,47.779496,STAR,1.5019999999999998,-0.2,4.89,3717.0,-0.503948,10.188021,-0.5886170000000001,-0.312882,36.697697,M7,0.0001323717,M
142.04488999999998,47.854937,STAR,0.7040000000000001,-0.76,4.49,5320.0,138.234146,337.057922,266.548004,44.214401,368.13092,F9,-0.0001691411,F
142.24305,47.813793,STAR,1.069,-0.28,4.64,4382.0,40.108788,166.666519,114.72916399999998,6.031349,199.469116,K5,5.445884e-05,K
142.67739,48.072538,STAR,0.0,-1.5,4.0,6000.0,77.664536,130.604141,117.187843,40.735275,130.26548799999998,F5,-0.0002978171,F
137.78327,45.488003000000006,STAR,1.371,0.28,4.5,3890.0,51.641129,348.992462,197.594147,5.9616760000000015,465.42392,K7,0.0001501354,K
137.84623,45.515791,STAR,0.8190000000000001,-0.17,4.43,5169.0,44.169388,112.016174,89.171623,8.677916999999999,123.259796,K1,0.0001309971,K
137.70035,45.80766,STAR,0.0,-2.0,0.0,6000.0,19.378601,29.429518,26.979307,12.008845,30.638140000000003,A0,-6.406764e-05,A
137.81897,45.552968,STAR,0.0,-1.0,4.0,6000.0,171.499603,283.386993,253.655487,86.532219,289.020233,F2,-8.803697e-05,F
137.68625,45.757267999999996,STAR,0.89,-0.44,2.57,4850.0,53.986408,125.066429,102.07225,14.611978,136.535461,F9,-0.0003067295,F
137.69783999999999,45.827236,STAR,0.983,-0.39,4.414,4576.0,67.24799300000001,222.23616,162.416672,10.233999,259.888702,K3,-8.882878000000001e-05,K
137.71113,45.847528000000004,STAR,0.603,-0.25,4.396,5576.0,60.757248,114.47403,98.495384,24.588629,119.453331,F9,-5.165514e-05,F
137.90713,45.950334000000005,STAR,0.0,-1.5,4.0,6000.0,43.657246,66.17556,60.666332,25.529026,66.527977,F5,4.043974e-05,F
136.39351000000002,45.054118,STAR,1.491,-0.04,4.958,3980.0,1.411881,14.9885,6.484734,-0.134802,25.534224,M1,0.0002500539,M
136.39061999999998,44.998782,STAR,1.3630000000000002,0.17,4.232,3900.0,3.4265160000000003,24.440422,14.204095,0.441544,34.223183,K7,1.6334e-05,K
136.44418000000002,45.006631,STAR,1.5019999999999998,-0.2,4.89,3717.0,7.423875,99.415649,27.887306,1.306697,198.485092,M4,4.490189e-05,M
136.33383999999998,45.028945,STAR,1.474,0.6,4.8,3705.0,9.738467,83.376221,37.186394,1.48427,126.921967,M1,-8.120372e-06,M
136.33114,45.001469,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.88649,23.081356,5.448499,0.437717,51.738365,M4,2.597302e-05,M
136.41965,44.725004,STAR,0.95,-0.12,4.409,4775.0,330.62326,933.279114,726.028809,64.08040600000001,1053.22583,K3,0.0001601856,K
136.56964,44.806032,STAR,1.41,-0.06,4.165,3858.0,4.025447,28.532907,15.13335,0.715271,41.723347,M0V,7.261991e-05,M
137.44701,45.425837,STAR,1.474,0.6,4.8,3705.0,1.716309,17.641873999999994,7.536822999999999,-0.03211,29.407169,M2,1.21829e-05,M
137.55008,45.733037,STAR,1.41,-0.06,4.165,3858.0,6.944473,50.623604,26.189289,0.39699,72.47245799999997,M0,0.0001435221,M
137.62878,45.767486,STAR,0.701,-0.02,4.23,5563.0,420.491821,821.926575,709.568359,146.026947,858.8286130000001,F9,-0.0001120606,F
137.63343,45.75201,STAR,0.7959999999999999,-0.04,4.38,5148.0,279.483246,635.835754,527.417725,69.931534,683.023071,K1,-0.0001840232,K
137.52183,45.752044,STAR,0.524,-0.49,4.15,5835.0,38.473969,70.629196,60.587582,19.066708,72.664551,G2,-0.0002057074,G
137.66308999999998,45.77945,STAR,0.0,-1.0,4.0,6000.0,28.019575,49.272766,42.350304,15.073997,50.129398,F2,-0.0007743905000000001,F
137.58098,45.785194,STAR,0.8109999999999999,-0.16,4.45,5059.0,125.74688,315.916534,251.43457,29.960443,347.768188,K1,-2.541275e-05,K
137.65819,45.858025,STAR,0.6920000000000001,-0.71,4.62,5285.0,91.438522,200.504898,165.070877,30.12855,216.171844,F9,3.587976e-05,F
137.57665,45.911034,STAR,1.354,-0.36,4.5,3962.0,99.609589,571.775879,355.339203,11.35758,721.518311,K7,-0.0001160091,K
136.32245,44.946753,STAR,0.983,-0.39,4.414,4576.0,4.32027,15.639327,10.713822,0.243914,17.310458999999998,K3,-2.912337e-05,K
136.29345,44.975663,STAR,1.41,-0.06,4.165,3858.0,26.634701,199.077271,102.587959,3.364953,276.439636,M0,7.543671e-06,M
163.71148,39.666946,STAR,0.895,0.25,2.65,5063.0,3.5155260000000004,2.903417,3.194223,4.840307,2.40346,WDcooler,-0.0003676227,W
163.55277,38.600066,STAR,-0.199,0.09,2.924,9899.0,17.525398000000006,27.909365,24.876211,9.020856,28.769968,F3/F5V (30743),-5.567454000000001e-05,F
16.209761999999998,-8.7206588,STAR,0.0,-2.0,4.0,6000.0,200.138626,322.3525390000001,284.431641,129.530014,334.2533870000001,F5,-0.0003986314,F
15.845613,-9.44849,STAR,0.0,-2.5,4.0,6000.0,153.319504,236.562408,211.696396,98.118134,245.50267,F5,-0.0002257916,F
15.921835999999999,-9.674257199999998,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.126659,15.804547,1.742904,0.03469,44.632397,M6,1.010921e-05,M
16.637931,-8.5576992,STAR,0.7120000000000001,-0.94,4.11,5613.0,108.816719,221.435867,183.859848,48.883373,239.747177,G2,-0.0003290582,G
16.664172,-8.9637546,STAR,0.0,-2.0,4.0,6500.0,91.883423,130.736313,118.454826,70.625214,136.590363,A0,-0.0003962879,A
16.664920000000002,-8.8919919,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.009069578,11.014569,0.818579,0.004796347,42.30159,M8,-5.195593e-05,M
16.429734,-9.3485015,STAR,0.0,-2.5,4.0,7500.0,130.01825,133.769455,135.709991,120.670555,127.434311,B6,0.0001467068,B
16.387347000000002,-9.3928483,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.069137,48.157909,6.161356,-0.1995,134.46348600000002,M6,-4.6490340000000014e-05,M
142.49504,49.037101,STAR,0.8109999999999999,-0.16,4.45,5059.0,32.183315,91.425758,68.400337,12.056301,105.552383,K3,0.0001076485,K
142.75214,48.993165000000005,STAR,1.5019999999999998,-0.2,4.89,3717.0,20.493015,103.109238,41.838966,12.503272,179.766418,M4,7.45379e-05,M
143.00222,48.716986999999996,STAR,0.0,-1.0,4.0,6000.0,170.069901,288.791962,251.801147,91.284782,302.382568,F5,-0.0005336273,F
141.91536000000002,49.434556,STAR,1.5019999999999998,-0.2,4.89,3717.0,2.194087,28.647966,10.855529,1.4384290000000002,47.109627,M2,-3.808398e-05,M
142.19408,49.70257,STAR,0.0,0.0,4.0,4000.0,22.847565,15.728227,18.698351,21.897638,13.110828,OB,5.731781e-06,O
142.52031000000002,50.944354,STAR,0.0,-1.5,4.0,6000.0,39.956131,66.319763,58.375484,21.328632,67.708511,F5,7.097903e-05,F
160.53055,42.443417,STAR,1.3630000000000002,0.17,4.232,3900.0,41.592319,59.8242,55.851498,17.800476,58.883446,F0IV (81937),-3.11718e-05,F
160.4436,42.115919,STAR,1.474,0.6,4.8,3705.0,5.005319999999998,5.318768,5.573218,2.681422,5.1020949999999985,A8V (155514),-0.000302712,A
160.68391,42.356429999999996,STAR,0.647,-2.32,1.32,4949.0,3.09984,6.180662,5.329571,0.740775,6.827395,G0 (63791),0.0003167696,G
160.82201,42.077141999999995,STAR,1.474,0.6,4.8,3705.0,20.165218,29.62532,27.225798,9.637311,29.854414,F3/F5V (30743),-0.0003984476,F
160.77612,42.018165,STAR,0.429,-0.41,4.11,6180.0,0.944546,8.389084,3.40401,1.992841,14.678616,M3III (44478),-0.000241557,M
18.12913,-9.3435802,STAR,0.0,-1.5,4.0,8500.0,23.118868,21.677683,23.743065,12.189585,20.066486,A0,-0.0007671933,A
18.334516,-9.387884800000002,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.013478,26.375023,4.760747,1.059689,63.242401,M5,0.0001265868,M
18.086942,-9.1299859,STAR,0.0,-2.5,4.0,6000.0,32.192696000000005,53.218891000000006,48.176254,17.644278,55.253593,F5,-0.00027411220000000003,F
